mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
1.9301766633987427,0.15604151077738798,0.03300731182098389,0.0028493395531767655,,,50,"{'class_weight': None, 'max_depth': None, 'n_estimators': 50}",0.8268456375838926,0.8301630434782609,0.8228956228956229,0.8165760869565217,0.8221024258760108,0.8117326057298773,0.8281764318630678,0.8290366350067843,0.8213081591368847,0.8107364074328974,0.821957305595982,0.0066389593130930825,15
1.8355703353881836,0.08673001789417904,0.032842254638671874,0.002428965466597311,balanced,,50,"{'class_weight': 'balanced', 'max_depth': None, 'n_estimators': 50}",0.8315363881401617,0.8274456521739131,0.8240866035182679,0.8136518771331058,0.8155737704918032,0.8114754098360656,0.8231426692965155,0.8292349726775956,0.813745704467354,0.7938718662952646,0.8183764914030046,0.01062254205690225,16
1.4072905778884888,0.2235721149959882,0.021254873275756835,0.003224013497370997,,10,50,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 50}",0.8179310344827586,0.8191933240611962,0.80083857442348,0.8039492242595204,0.796622097114708,0.8,0.8171896316507503,0.8100208768267223,0.8109243697478992,0.7917847025495751,0.806845383511661,0.009120071898803853,17
2.576876330375671,0.28237760674543877,0.03442227840423584,0.0027202042986405528,,10,100,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 100}",0.8158443363446838,0.8223911541119557,0.8058455114822547,0.8002822865208187,0.7955182072829131,0.7986013986013986,0.816382252559727,0.8106219426974144,0.8075842696629213,0.7903340440653873,0.8063405403329474,0.00968932514460741,18
7.843296837806702,0.5466826721294054,0.1269881010055542,0.04743622478241047,,10,300,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 300}",0.8154803040774016,0.8191268191268192,0.8078266946191475,0.7983074753173484,0.8019594121763471,0.7985964912280702,0.8118131868131868,0.8064516129032258,0.8111888111888111,0.7905982905982906,0.8061349098048648,0.008329412282643127,19
5.20218858718872,0.35800099232424715,0.07522969245910645,0.013658712488090873,,10,200,"{'class_weight': None, 'max_depth': 10, 'n_estimators': 200}",0.8160442600276625,0.8194444444444444,0.8053035589672016,0.7988748241912799,0.7971929824561403,0.8002803083391731,0.8128855380397533,0.8075842696629213,0.8095572733661279,0.7905982905982906,0.8057765750092996,0.008616612098419464,20
7.376403903961181,0.22951900763435115,0.09896383285522461,0.008671373043670093,balanced,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 300}",0.7826564215148188,0.7926763597199784,0.8008681497558329,0.7919463087248322,0.784506273867976,0.7797752808988764,0.7943874797625472,0.7899441340782123,0.7894453419493808,0.7800875273522976,0.7886293277624752,0.006455634639461908,21
4.895106267929077,0.2037718719087472,0.07001879215240478,0.006814651634779401,balanced,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 200}",0.7791208791208791,0.7931219774314885,0.8006535947712419,0.7902330743618202,0.7802495930548019,0.7810917276308385,0.7931219774314885,0.7908533184606804,0.7901234567901234,0.7801418439716312,0.7878711443024994,0.006916908869735779,22
2.468045401573181,0.11607733178566912,0.03717446327209473,0.003823717635685657,balanced,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 100}",0.7804072647220693,0.7914209115281501,0.7989130434782609,0.7859108420473307,0.7797716150081566,0.7859966120835686,0.7931219774314885,0.7854748603351955,0.7911733046286329,0.7830396475770925,0.7875230078839947,0.00574057464967709,23
1.2857258558273315,0.05770394047786598,0.019647884368896484,0.0011798222669123257,balanced,10,50,"{'class_weight': 'balanced', 'max_depth': 10, 'n_estimators': 50}",0.7831392124237382,0.7931034482758621,0.7941653160453809,0.7868493150684932,0.7844827586206896,0.781058495821727,0.7924932975871314,0.7830396475770925,0.7852564102564102,0.775796866558617,0.7859384768235141,0.005552503010874447,24
